,mass,compound_id,inchi_key,formation_energy_cc
639,193.132,36159,AEMOLEFTQBMNLQ-YMDCURPLSA-M,-1091.693802297651
640,193.132,1292,IZSRJDGCGRAUAR-WDCZJNDASA-M,-1090.3450550164025
641,193.132,228,AEMOLEFTQBMNLQ-AQKNRBDQSA-M,-1092.778537695001
642,193.132,1498,PTCIWUZVDIQTOW-XDJBDKDSSA-M,-1092.2220912534713
643,,4870,,
644,,4969,,
645,196.122,4149,MVKRISPIRVEPFM-UHFFFAOYSA-N,-428.1421713584345
646,195.115,4225,VRZJGNXBSRQZGM-UHFFFAOYSA-M,-398.25810969015043
647,312.202,7926,MKMZAENVDZADSW-RRKCRQDMSA-M,
648,329.185,7927,DMJWGQPYNRPLGA-KQYNXXCUSA-M,
649,296.093,1049,AGQJQCFEPUVXNK-UHFFFAOYSA-K,-1656.1992217277912
650,221.17,889,OCYMERZCMYJQQO-UHFFFAOYSA-L,-899.3727933319017
651,343.32,629,HZSAJDVWZRBGIF-UHFFFAOYSA-M,-644.3839097990741
652,133.17,1062,AHLPHDHHMVZTML-SCSAIBSYSA-O,-371.34690703109624
653,189.144,456,WVMWZWGZRAXUBK-SYTVJDICSA-M,-983.907900822691
654,206.222,3497,CBQJSKKFNMDLON-JTQLQIEISA-M,
655,582.123,1699,WWMWAMFHUSTZTA-KQYNXXCUSA-I,-3675.24886847746
656,125.064,1526,QQVDJLLNRSOCEL-UHFFFAOYSA-N,-865.6905345728109
657,123.024,755,YEMKIGUKNDOZEG-UHFFFAOYSA-M,-962.8820616221815
658,,74561,,
659,,74421,,
660,,74748,,
661,,2815,,
662,147.197,903,KDXKERNSBIXSRK-RXMQYKEDSA-O,-360.05923191645405
663,351.464,628,XEYBRNLFEZDVAW-ARSRFYASSA-M,
664,349.44800000000004,1461,YRTJDWROBKPZNV-KMXMBPPJSA-M,
665,603.328,78,MVMSCBBUIHUTGJ-GDJBGNAASA-L,-3113.1442881744833
666,603.328,1294,MVMSCBBUIHUTGJ-JGQUBWHWSA-L,-3111.4588930824493
667,353.48,2912,GMVPRGQOIOIIMI-DWKJAMRDSA-M,-620.0391252187356
668,351.464,2740,VXPBDCBTMSKCKZ-XQHNHVHJSA-M,-601.8559034471092
669,192.167,65990,"AAWZDTNXLSGCEK-WYWMIBKRSA-N
",-1017.5371055317838
670,74.102,470,PCXDJQZLDDHMGX-UHFFFAOYSA-O,-152.41664319084146
671,76.142,331,XFNJVJPLKCPIBV-UHFFFAOYSA-P,-50.57113854509961
672,182.172,1138,FBPFZTCFMRRESA-GUCUJZIJSA-N,-944.7739338372386
673,180.15599999999998,74855,BJHIKXHVCXFQLS-PQLUHFTBSA-N,-916.3531309748463
674,184.32299999999998,8982,HFJRKMMYBMWEAD-UHFFFAOYSA-N,
675,199.315,381,POULHZVOKOAJMA-UHFFFAOYSA-M,
676,221.209,135,OVRNDRQMDRJTHS-RTRLPJTCSA-N,-889.2128862229525
677,242.12099999999998,1511,KNYGWWDTPGSEPD-OTWZMJIISA-L,-1588.843925883043
678,243.06900000000002,79,NUHSROFQTUXZQQ-UHFFFAOYSA-K,-1830.0402914025772
679,243.06900000000002,124,CBIDRCWHNCKSTO-UHFFFAOYSA-K,-1834.9426815957106
680,218.23,691160,GHOKWGTUZJEAQD-UHFFFAOYSA-M,-778.1247400576077
681,77.16,2165,NRZWQKGABZFFKE-UHFFFAOYSA-N,
682,399.45,19,MEFKEPWMEQBLKI-AIRLBKTGSA-O,
683,345.209,518,LTFMZDNNPPEQNG-KVQBGUIXSA-L,-1371.8221262053762
684,424.18,415,CIKGWCTVFSRMJU-KVQBGUIXSA-K,-2282.271371131898
685,130.056,132889,UWYVPFMHMJIBHE-UPHRSURJSA-L,-787.4072450959029
686,120.104,75274,YTBSYETUWUMLBZ-QWWZWVQMSA-N,-603.3974193443929
687,180.203,819,JMFRWRFFLBVWSI-NSCUHMNNSA-N,-333.85076414482495
688,178.187,802,DKZBBWMURDFHNE-NSCUHMNNSA-N,-306.0792166392529
689,450.255,577,NAQGHJTUZRHGAC-ZZZDFHIKSA-J,-1959.9163843388842
690,336.19800000000004,346,NOTGFIUVDGNKRI-UUOKFMHZSA-L,-1357.0364180651868
691,344.2,632,ZOOGRGPOEVQQDX-UUOKFMHZSA-M,
692,124.139,2458,OKVJCVWFVRATSG-UHFFFAOYSA-N,-234.6691036016475
693,122.12299999999999,2209,IAVREABSGIHHMO-UHFFFAOYSA-N,-208.17839483218822
694,,74549,,
695,,74416,,
696,103.098,375,DBXBTMSZEOQQDU-UHFFFAOYSA-M,-496.48421153495923
697,101.08200000000001,289,VOKUMXABRRXHAR-UHFFFAOYSA-M,-457.85124881504686
698,340.281,25462,HKKHTABTHSUDBP-WMIWJMKMSA-N,
699,,74591,,
700,,74424,,
701,158.11700000000002,582,POJWUDADGALRAB-UHFFFAOYSA-N,
702,272.388,339,VOXZDWNPVJITMN-ZBRFXRBCSA-N,-704.2836644546181
703,270.372,309,DNXHEGUUPJUMQT-CBZIJGRNSA-N,-682.1527194173334
704,603.328,74447,MVMSCBBUIHUTGJ-LRJDVEEWSA-L,-3107.0903632435834
705,31.999000000000002,312,OUUQCZGPVNCOIJ-UHFFFAOYSA-M,
706,131.175,6927,ROHFNLRQFUQHCH-RXMQYKEDSA-N,-348.68699575721456
707,297.33,142,WUUGFSXJNOTRMR-IOSLPCCCSA-N,-4.837172578366335
708,258.18,386,JTFITTQBRJDSTL-KVTDHHQDSA-L,-1395.8595236945416
709,129.159,649,HXEACLLIILLPRG-YFKPBYRVSA-N,-318.6760976920372
710,127.14299999999999,845,GEJXSVNGWOSZPC-UHFFFAOYSA-N,-279.1097230363052
711,384.648,779,PKEPPDGGTSZLBL-SKCNUYALSA-N,-581.5904151369217
712,384.648,544,CGSJXLIKVBJVRY-XTGBIJOFSA-N,-588.392180308704
713,137.115,156,FJKROLUGYXJWQN-UHFFFAOYSA-M,
714,152.14600000000002,941,HEBKCHPVOIAQTA-QWWZWVQMSA-N,-775.9564279536218
715,147.197,1747,NGDLSXMSQYUVSJ-WHFBIAKZSA-O,-353.6609691303106
716,145.158,2552,FAASBXNEOGMQHS-BYPYZUCNSA-N,-474.3646745695372
717,294.18,367,PDACUKOKVHBVHJ-XVFCMESISA-M,-1170.219598877869
718,337.18199999999996,483,XFVULMDJZXYMSG-ZIYNGMLESA-L,-1513.933008664964
719,364.208,435,ABCOOORLYAOBOZ-KQYNXXCUSA-L,-1481.6971591385222
