,compound_id,inchi_key,mass,cc_low,cc_high,formation_energy_cc,formation_energy_rc
383,1294,MVMSCBBUIHUTGJ-JGQUBWHWSA-L,603.328,-138425.38835027564,132202.47056411073,-3111.4588930824493,-769.1998576678956
384,1296,OAKJQQAXSVQMHS-UHFFFAOYSA-N,32.046,122.0078305512969,133.9591181377031,127.9834743445,127.9834743444995
385,1300,DLRVVLDZNNYCBX-ABXHMFFYSA-N,342.29699999999997,-1580.8660823354992,-1571.5633628688936,-1576.2147226021964,-1576.2147226022048
386,1308,LXRUAYBIUSUULX-HRFVKAFMSA-M,146.123,-689.8053621952032,-679.2688860501388,-684.537124122671,-684.5371241226707
387,1311,PCEJMSIIDXUDSN-IUYQGCFVSA-O,133.17,-370.51631598670434,-360.28760850424356,-365.40196224547395,38.35637681418856
388,1320,YCFFMSOLUMRAMD-UHFFFAOYSA-L,218.106,-961.1718752585248,-944.1638333916017,-952.6678543250632,-53.465105072031164
389,1321,OIUJHGOLFKDBSU-HTQZYQBOSA-M,224.19299999999998,-637.6406493707808,-605.9985219921097,-621.8195856814452,74.23700024308897
390,1322,XRHGYUZYPHTUJZ-UHFFFAOYSA-M,155.56,-245.44229014800672,-233.49100256160054,-239.46664635480363,-239.46664635480468
391,1332,DDRJAANPRJIHGJ-UHFFFAOYSA-N,113.12,-29.287234609280627,-17.335947022874432,-23.31159081607753,-23.311590816074403
392,1341,CWNDERHTHMWBSI-YFKPBYRVSA-M,220.145,-854.2416651144619,-837.2336232475385,-845.7376441810002,53.46510507203232
393,1347,GLXUWZBUPATPBR-BQBZGAKWSA-L,288.257,-1140.1762985889147,-1126.5315216480774,-1133.353910118496,48.40770221507788
394,1356,UQZIYBXSHAGNOE-XNSRJBNMSA-N,666.579,-2923.214284619129,-2903.0435415403545,-2913.128913079742,-0.8687614916169875
395,1413,SDVXSCSNVVZWDD-LURJTMIESA-K,286.218,-1236.9917030190718,-1223.3469260782344,-1230.1693145486531,-48.407702215079226
396,1449,GUYHPGUANSLONG-SNAWJCMRSA-N,143.186,-200226.69902749942,199773.30243117636,-226.69829816152455,177.3263781596289
397,1450,BJEPYKJPYRNKOW-UWTATZPHSA-L,132.072,-858.089884843078,-840.9073395483266,-849.4986121957023,-849.498612195697
398,1453,HJQWLHMLMCDAEL-ZTGLTYRUSA-I,878.57,-3724.002843342253,-3690.4472181773945,-3707.2250307598238,-510.8931628393924
399,1467,QUCHWTCTBHQQDU-SCSAIBSYSA-N,131.131,-480.8131680457489,-468.23912775906734,-474.5261479024081,-70.76780884275053
400,1479,YNOWULSFLVIUDH-UHFFFAOYSA-N,159.185,-200423.06690413607,199576.93445303067,-423.06622555270457,-19.04154923154079
401,1495,IHXBZDHPKCDGKN-TYHXJLICSA-J,869.63,-3118.6404723395362,-3076.6978406283415,-3097.669156483939,119.2783133185421
402,1497,UZYFNQCWJLIAKE-ZMIZWQJLSA-L,258.12,-1749.402226324357,-1742.253553454807,-1745.827889889582,-1745.8278898895783
403,1498,PTCIWUZVDIQTOW-XDJBDKDSSA-M,193.132,-1096.0855002505452,-1088.3586822563973,-1092.2220912534713,0.27822322076766715
404,1511,KNYGWWDTPGSEPD-OTWZMJIISA-L,242.12099999999998,-1594.2755548973673,-1583.4122968687188,-1588.843925883043,-670.2157184615234
405,1513,JPIJQSOTBSSVTP-STHAYSLISA-M,135.096,-821.5325081247383,-816.3235413138798,-818.9280247193091,-17.679392051143676
406,1526,QQVDJLLNRSOCEL-UHFFFAOYSA-N,125.064,-880.2468600947299,-851.1342090508919,-865.6905345728109,48.595763524681495
407,1556,RWHOZGRAXYWRNX-VFUOTHLCSA-J,336.084,-2601.8855358329083,-2589.1112920592186,-2595.4984139460635,-2595.49841394607
408,1564,NBSCHQHZLSJFNQ-SVZMEOIVSA-L,258.12,-1759.2149153248622,-1750.262505422472,-1754.7387103736671,-1754.7387103736662
409,1576,QZNPNKJXABGCRC-LFRDXLMFSA-N,164.157,-757.9307890183954,-750.5412597180252,-754.2360243682103,2.731223150427178
410,1577,KNYGWWDTPGSEPD-LFRDXLMFSA-L,242.12099999999998,-1607.6667729667624,-1596.8035149381135,-1602.235143952438,-683.6069365309191
411,1578,QZNPNKJXABGCRC-FUTKDDECSA-N,164.157,-759.6716063993213,-754.1218678962748,-756.896737147798,0.07051037083420711
412,1611,NCYCYZXNIZJOKI-IOUUIBBYSA-N,284.443,284.69780852474287,331.678900754398,308.18835463957043,40.54332662850441
413,1614,CWNNYYIZGGDCHS-UHFFFAOYSA-L,142.111,-596.2364293484121,-579.1433668850749,-587.6898981167435,-152.55706901448337
414,1628,JGSARLDLIJGVTE-MBNYWOFBSA-M,333.38,-200450.91958449848,199549.0829060443,-450.91833922709384,103.59437568434703
415,1637,CGBYBGVMDAPUIH-ARJAWSKDSA-L,142.111,-592.523887002962,-581.5846322586267,-587.0542596307944,-151.92143052854374
416,1667,QKEWQOJCHPFEAF-YFKPBYRVSA-O,147.197,-371.5785573314457,-357.7185726327101,-364.6485649820779,148.95616464077233
417,1682,IZFHMLDRUVYBGK-UHFFFAOYSA-L,142.111,-590.7772042861197,-577.100221332515,-583.9387128093174,-148.805883707059
418,1699,WWMWAMFHUSTZTA-KQYNXXCUSA-I,582.123,-3682.371861606073,-3668.125875348847,-3675.24886847746,-3675.248868477474
419,1721,PWHULOQIROXLJO-UHFFFAOYSA-N,54.93804300000001,-5.975643793198073,5.97564379320811,5.0185598011960424e-12,1.6160862284345184e-13
420,1729,LLKCTZRWBHOKFF-UHFFFAOYSA-N,102.09299999999999,-96693.9438478389,96135.2522687728,-279.3457895330439,-3.318923635703077
421,1747,NGDLSXMSQYUVSJ-WHFBIAKZSA-O,147.197,-357.91351383166364,-349.4084244289576,-353.6609691303106,60.35185271962091
422,1786,BZHJMEDXRYGGRV-UHFFFAOYSA-N,62.5,53.690817285624895,65.64210487203108,59.66646107882799,59.666461078826075
423,1816,OKLGKGPAZUNROU-YUMQZZPRSA-M,224.19299999999998,-637.3860462901423,-606.6599838177256,-622.0230150539339,74.03357087060911
424,1938,VBUYCZFBVCCYFD-NUNKFHFFSA-M,193.132,-1099.3334068960328,-1092.2531624734095,-1095.7932846847211,-23.928080119592646
425,1940,ALQNUOMIEBHXQG-CRCLSJGQSA-L,212.095,-1453.4989488122383,-1446.1627001998272,-1449.8308245060327,-1449.830824506034
426,1974,JYKWMJBUIXNJOG-QEWSFFBISA-I,1067.8,-4010.23193059285,-3964.574648434633,-3987.4032895137416,115.78308364023276
427,1995,QIGJYVCQYDKYDW-LCOYTZNXSA-N,342.29699999999997,-1586.3854354112195,-1573.4237035538213,-1579.9045694825204,-1579.9045694825265
428,2037,TZPLBTUUWSVGCY-UHFFFAOYSA-L,429.93699999999995,-403.7129656923644,-367.69317804239427,-385.7030718673793,24.492258040080937
429,2089,HNEGQIOMVPPMNR-IHWYPQMZSA-L,128.084,-603.3255702710829,-593.5130331504278,-598.4193017107553,-598.4193017107567
430,2118,BSABBBMNWQWLLU-VKHMYHEASA-N,74.079,-290.34366377998964,-284.7469110085414,-287.54528739426553,631.0829200272557
431,2133,MBLBDJOUHNCFQT-XAMCCFCMSA-N,221.209,-890.012402307336,-880.9651197463719,-885.4887610268539,159.4990456099294
432,2140,KBPLFHHGFOOTCA-UHFFFAOYSA-N,130.231,-144.1716654165002,-132.42778801453446,-138.29972671551732,-21.121366521863923
433,2209,IAVREABSGIHHMO-UHFFFAOYSA-N,122.12299999999999,-214.42162675043318,-201.93516291394326,-208.17839483218822,13.245354384722717
434,2221,NGHVIOIJCVXTGV-ALEPSDHESA-N,216.26,-200482.475182611,199517.52722241238,-482.47398009930896,-150.17570906127355
435,2392,NUJGJRNETVAIRJ-UHFFFAOYSA-N,128.215,-101.92893237277032,-90.18505497080459,-96.05699367178745,21.121366521863767
436,2433,OWBTYPJTUOEWEK-QWWZWVQMSA-N,90.12200000000001,-330.4529070066628,-323.7892570634647,-327.12108203506375,-16.44351529969414
437,2458,OKVJCVWFVRATSG-UHFFFAOYSA-N,124.139,-240.91233551989245,-228.42587168340253,-234.6691036016475,-13.245354384720978
438,2463,WBCJUEJWJADAGR-CRVKRRNDSA-J,887.64,-3357.197098976617,-3315.254467265422,-3336.2257831210195,-119.27831331854634
439,2482,PMMYEEVYMWASQN-QWWZWVQMSA-N,131.131,-518.9075833877286,-483.98272132542996,-501.4451523565793,0.012450489221695336
440,2552,FAASBXNEOGMQHS-BYPYZUCNSA-N,145.158,-478.61721927089025,-470.1121298681842,-474.3646745695372,-60.35185271961311
441,2644,HPXRVTGHNJAIIH-UHFFFAOYSA-N,100.161,-162.43117554191662,-133.58896520693685,-148.01007037442673,-12.840195832782053
442,2646,SXZYCXMUPBBULW-AIHAYLRMSA-N,178.14,-910.7543375537682,-903.6514867855251,-907.2029121696467,-907.2029121696507
443,2647,IMXSCCDUAFEIOE-RITPCOANSA-N,246.267,-587.0121427942853,-564.3865125798974,-575.6993276870913,-118.22870687819982
444,2694,UFAHZIUFPNSHSL-UHFFFAOYSA-N,217.265,-200589.43997832228,199410.56166548756,-589.4391564173479,249.7183490060549
445,2700,KFZMGEQAYNKOFK-UHFFFAOYSA-N,60.096000000000004,-188.94371260868607,-180.39880104260348,-184.67125682564478,-184.67125682564114
446,2712,CYTYCFOTNPOANT-UHFFFAOYSA-N,165.82,21.624356206797934,33.57564379320412,27.600000000001028,27.59999999999966
447,2713,VZGDMQKNWNREIO-UHFFFAOYSA-N,153.81,-51.07564379320404,-39.12435620679784,-45.10000000000094,-45.10000000000001
448,2736,WSLDOOZREJYCGB-UHFFFAOYSA-N,98.95,-78.95369568810275,-67.00240810169657,-72.97805189489966,-72.97805189489976
449,2740,VXPBDCBTMSKCKZ-XQHNHVHJSA-M,351.464,-619.2527643064963,-584.4590425877221,-601.8559034471092,9.091610885811738
450,2763,XGILAAMKEQUXLS-UHFFFAOYSA-M,204.206,-264.4525263296949,-246.37224806441034,-255.4123871970526,-1.4238033569132702
451,2816,LRHPLDYGYMQRHN-UHFFFAOYSA-N,74.123,-176.41640506811265,-166.62954394383073,-171.5229745059717,-171.52297450597146
452,2820,KFUSEUYYWQURPO-UPHRSURJSA-N,96.94,21.835330259346648,33.78661784575282,27.810974052549735,27.81097405255062
453,2844,YMWUJEATGCHHMB-UHFFFAOYSA-N,84.93,-72.06466974065106,-60.11338215424487,-66.08902594744796,-66.08902594744995
454,2912,GMVPRGQOIOIIMI-DWKJAMRDSA-M,353.48,-637.4359860781228,-602.6422643593485,-620.0391252187356,-9.091610885811589
455,2930,JKLRIMRKZBSSED-UHFFFAOYSA-N,167.18,-142118.71397062164,140723.9997857071,-697.357092457266,415.6578065842442
456,2959,UFLHIIWVXFIJGU-ARJAWSKDSA-N,100.161,-80.46174440367871,-70.63300021220392,-75.54737230794132,-21.646393226305282
457,3005,IKCLCGXPQILATA-UHFFFAOYSA-M,155.56,-243.8436522390456,-231.89236465263943,-237.86800844584252,-237.8680084458417
458,3006,FRIWJYNKZPJVRL-QWWZWVQMSA-M,161.134,-782.5613286860987,-771.460165284479,-777.0107469852888,141.6174604362347
459,3007,PALQXFMLVVWXFD-KODRXGBYSA-M,179.149,-974.220295085325,-966.8670275970198,-970.5436613411724,-22.90965720436493
460,3025,CNLFCQPCBQQMHK-XINAWCOVSA-M,177.13299999999998,-928.40098067659,-921.0477131882849,-924.7243469324375,22.909657204365665
461,3026,SCSGVVIUUUPOOJ-GSVOUGTGSA-M,133.08,-786.1737240224531,-780.9647572115946,-783.5692406170239,17.67939205114254
462,3050,ODHCTXKNWHHXJC-GSVOUGTGSA-M,128.108,-467.0461240504582,-455.2521087899259,-461.14911642019206,-461.14911642020394
463,3101,UQPHVQVXLPRNCX-GSVOUGTGSA-N,120.104,-608.4809132448527,-603.6059851365674,-606.04344919071,-1.6939727195771246
464,3112,IZFHEQBZOYJLPK-UHFFFAOYSA-M,207.33,-293.46907543666134,-264.83208174801257,-279.15057859233696,-8.90163877319301
465,3153,FBPFZTCFMRRESA-UNTFVMJOSA-N,182.172,-947.7896391549641,-938.7041836839796,-943.2469114194719,-943.2469114194741
466,3176,CCTIOCVIZPCTGO-BYPYZUCNSA-M,253.175,-1132.107329528797,-1111.7334327626181,-1121.9203811457076,-664.4497603368095
467,3360,JBYXPOFIGCOSSB-GOJKSUSPSA-M,279.445,-106.41124668949648,-81.45171738127674,-93.93148203538661,-5.263411821075657
468,3454,YMAWOPBAYDPSLA-UHFFFAOYSA-N,132.119,-526.505491225565,-514.5542036391589,-520.529847432362,-520.5298474323594
469,3507,QOYUHKALUMVCHB-BYPYZUCNSA-L,348.14599999999996,-143272.24504101978,139570.46872208247,-1850.888159468645,-417.9226915040028
470,3617,HSHGZXNAXBPPDL-HZGVNTEJSA-N,272.28,-200785.92523162864,199214.07661293,-785.9243093493321,-75.50985670809096
471,3644,PBKONEOXTCPAFI-UHFFFAOYSA-N,181.44,54.490817285623734,66.44210487202994,60.46646107882684,60.46646107882516
472,3649,OCJBOOLMMGQPQU-UHFFFAOYSA-N,147.0,72.34630431189835,84.29759189830453,78.32194810510144,78.32194810510036
473,3684,RAXXELZNTBOGNW-UHFFFAOYSA-N,68.079,160.4751203621367,178.4961680413266,169.48564420173165,41.5514478813713
474,3686,FIOHTMQGSFVHEZ-UHFFFAOYSA-M,160.15,-654.1313300812211,-639.8817211474103,-647.0065256143157,-647.0065256143155
475,3718,CDUUKBXTEOFITR-UHFFFAOYSA-N,119.12,-518.6053734736184,-506.8780899523066,-512.7417317129625,-512.741731712961
476,3723,KDVFRMMRZOCFLS-UHFFFAOYSA-M,115.109,-469.1079480128933,-451.6936102402743,-460.4007791265838,-460.40077912659103
477,3741,ZPJHINFPRQWKIH-UHFFFAOYSA-L,431.95300000000003,-452.6974817725318,-416.67769412256166,-434.6875879475467,-24.4922580400816
478,3747,LULAYUGMBFYYEX-UHFFFAOYSA-M,155.559,-251.94278028895502,-239.99149270254884,-245.96713649575193,-245.9671364957508
479,3789,UGKYJAWJZICPEX-UHFFFAOYSA-M,144.107,-601.8317800513479,-589.8804924649418,-595.8561362581448,-595.8561362581439
480,3909,MVPPADPHJFYWMZ-UHFFFAOYSA-N,112.56,96.30179133817315,108.25307892457933,102.27743513137624,102.27743513137534
481,3930,LJCWONGJFPCTTL-SSDOTTSWSA-N,167.16400000000002,-435.86955392603153,-424.12555255915737,-429.99755324259445,-46.58133337691982
482,3970,TVISEJUYYBUVNV-UHFFFAOYSA-L,123.98899999999999,-1247.1956227063806,-1224.9981046133385,-1236.0968636598595,-598.7052509817023
483,4004,DQQLZADYSWBCOX-REOHCLBHSA-M,157.106,-626.7134859009773,-604.253038958673,-615.4832624298251,-615.483262429831
484,4070,QDSLHWJDSQGPEE-WCTZXXKLSA-L,299.173,-1733.3383828141475,-1719.4510660529324,-1726.39472443354,-263.74611379491205
485,4074,VIHYIVKEECZGOU-UHFFFAOYSA-N,110.116,77.3722245993986,95.39327227858851,86.38274843899356,-41.55144788137042
486,4131,UTYVDVLMYQPLQB-UHFFFAOYSA-M,192.195,-350.6859309122736,-337.3896299293809,-344.03778042082723,-121.82333654742975
487,4136,UUZLOPBEONRDRY-UHFFFAOYSA-L,195.072,-1117.1231100032883,-1087.279229653102,-1102.2011698281951,-1102.2011698282092
488,4149,MVKRISPIRVEPFM-UHFFFAOYSA-N,196.122,-445.77506968838435,-410.50927302848464,-428.1421713584345,-14.94203083414015
489,4187,RAHZWNYVWXNFOC-UHFFFAOYSA-N,64.06,-306.67564379320334,-294.7243562067971,-300.7000000000002,-300.7000000000002
490,4225,VRZJGNXBSRQZGM-UHFFFAOYSA-M,195.115,-415.8910080201003,-380.6252113602006,-398.25810969015043,14.942030834140068
491,4377,LGEQQWMQCRIYKG-DOFZRALJSA-N,347.543,101.27290281248372,136.91215614836796,119.09252948042584,98.99340598986858
492,4400,HEDRZPFGACZZDS-UHFFFAOYSA-N,119.37,-72.52015676692909,-60.5688691805229,-66.544512973726,-66.54451297372474
493,4401,NEHMKBQYUWJMIP-UHFFFAOYSA-N,50.49,-58.70918271437988,-46.75789512797368,-52.73353892117678,-52.7335389211743
494,4521,JOYGYOHHMWVUFM-UHFFFAOYSA-L,245.15,-142950.02958379057,139892.68417253904,-1528.6727056257532,-415.6578065842414
495,4620,YYLQUHNPNCGKJQ-NCGGTJAESA-M,148.095,-852.5639545281724,-839.8203123934427,-846.1921334608076,96.48321673815171
496,4643,LGXVIGDEPROXKC-UHFFFAOYSA-N,96.94,26.235330259345744,38.18661784575194,32.21097405254884,32.210974052550256
497,4695,NSTREUWFTAOOKS-UHFFFAOYSA-M,139.106,-404.64354054954225,-392.692252963136,-398.66789675633913,-398.6678967563391
498,4851,FYGDTMLNYKFZSV-ZWSAEMDYSA-N,504.43800000000005,-2253.0108890919496,-2236.716210994791,-2244.86355004337,-2244.8635500433684
499,4983,FDJKUWYYUZCUJX-PGIATKPXSA-M,324.263,-1522.5192315833413,-1511.6528788308804,-1517.0860552071108,-236.5389311294009
500,5184,BBYDXOIZLAWGSL-UHFFFAOYSA-M,139.106,-394.14166604965834,-382.1903784632522,-388.1660222564553,-388.16602225645704
501,5400,BDERNNFJNOPAEC-UHFFFAOYSA-N,60.096000000000004,-181.83174758300333,-169.88045999659715,-175.85610378980024,-175.85610378979987
502,5465,DLRVVLDZNNYCBX-LIZSDCNHSA-N,342.29699999999997,-1590.1109314512287,-1583.1608359205684,-1586.6358836858985,-1586.6358836859006
503,5713,MXNBDFWNYRNIBH-UHFFFAOYSA-M,139.106,-399.1430622424094,-387.1917746560032,-393.1674184492063,-393.1674184492075
504,6927,ROHFNLRQFUQHCH-RXMQYKEDSA-N,131.175,-356.2307355973167,-341.1432559171124,-348.68699575721456,-348.6869957572129
505,6935,BJHIKXHVCXFQLS-PUFIMZNGSA-N,180.15599999999998,-914.6345616037554,-908.2530835882146,-911.443822595985,-0.24615004295607243
506,6982,XEKOWRVHYACXOJ-UHFFFAOYSA-N,88.10600000000001,-343.6317475830035,-331.6804599965973,-337.6561037898004,-337.65610378979926
507,7631,UOCLXMDMGBRAIB-UHFFFAOYSA-N,133.4,-75.00918271438063,-63.05789512797444,-69.03353892117754,-69.03353892117507
508,7632,SCYULBFZEHDVBN-UHFFFAOYSA-N,98.95,-74.65369568810348,-62.702408101697294,-68.67805189490039,-68.67805189489988
509,7633,GBDZXPJXOMHESU-UHFFFAOYSA-N,215.88,49.83533025934922,61.786617845755416,55.81097405255232,55.81097405255025
510,7798,WTIIULQJLZEHGZ-AWFVSMACSA-L,160.126,-834.8268473691435,-824.6626929313672,-829.7447701502554,-394.61194104801064
511,7804,ATCRIUVQKHMXSH-UHFFFAOYSA-M,190.0,-282.3991392653211,-270.44785167891484,-276.42349547211796,-276.42349547211717
512,8576,,28.01,-125.87564379320331,-113.92435620679713,-119.90000000000022,-119.90000000000018
513,8601,HRYZWHHZPQKTII-UHFFFAOYSA-N,64.51,-42.7982086618275,-30.846921075421307,-36.822564868624404,-36.82256486862482
514,9025,OTMSDBZUPAUEDD-UHFFFAOYSA-N,30.069000000000003,-23.44272163555256,-11.491434049146356,-17.467077842349457,-17.467077842349706
515,9409,JCQLYHFGKNRPGE-FCVZTGTOSA-N,342.29699999999997,-1581.546776094223,-1571.0049439186425,-1576.2758600064328,-1576.275860006434
516,9721,,,-141377.0696538716,141465.64288387157,44.28661499999695,44.28661500000002
517,9903,,,-141465.64288387154,141377.06965387156,-44.286615000003195,-44.286615000000005
518,10402,RELMFMZEBKVZJC-UHFFFAOYSA-N,181.44,65.69081728562142,77.6421048720276,71.66646107882451,71.66646107882526
519,10403,CFXQEHVMCRXUSD-UHFFFAOYSA-N,147.42,-106.49820866182817,-94.54692107542196,-100.52256486862507,-100.5225648686249
520,10404,JHBKHLUZVFWLAG-UHFFFAOYSA-N,215.892,47.53533025934717,59.48661784575335,53.51097405255026,53.51097405255027
521,10405,RFFLAFLAYFXFSW-UHFFFAOYSA-N,147.0,78.34630431189804,90.29759189830425,84.32194810510114,84.32194810510056
522,10412,ZPQOPVIELGIULI-UHFFFAOYSA-N,147.0,75.84630431189707,87.79759189830328,81.82194810510018,81.82194810510039
523,10511,QVTQYSFCFOGITD-UHFFFAOYSA-M,190.00400000000002,-284.6991929085562,-272.74790532214996,-278.7235491153531,-278.7235491153528
524,10530,XRXMNWGCKISMOH-UHFFFAOYSA-M,200.01,-215.44357449476655,-203.49228690836037,-209.46793070156346,-209.46793070156286
525,10559,CJNZAXGUTKBIHP-UHFFFAOYSA-M,247.0105,-152.44354653764466,-140.49225895123848,-146.46790274444157,-146.46790274444166
526,10660,VPHHJAOJUJHJKD-UHFFFAOYSA-M,190.00400000000002,-270.1981941428739,-258.24690655646765,-264.22255034967077,-264.2225503496697
527,10929,SRBFZHDQGSBBOR-AGQMPKSLSA-N,150.13,-753.4820048327,-745.3680672703312,-749.4250360515156,-749.4250360515135
528,11086,XIURVHNZVLADCM-IUODEOHRSA-M,395.42,-283662.6076136774,282022.8189989723,-819.8943073525734,75.50985670809138
529,11219,GZCGUPFRVQAUEE-ARQDHWQXSA-N,180.15599999999998,-912.8099899012169,-903.4113541853009,-908.1106720432589,3.087000509768507
530,11228,AIQDYKMWENWVQJ-AQKNRBDQSA-K,271.095,-1932.965177088424,-1923.6891189175305,-1928.3271480029773,-702.4683704237448
531,21310,QVLAWKAXOMEXPM-UHFFFAOYSA-N,167.84,-83.76466974065347,-71.8133821542473,-77.78902594745038,-77.78902594745006
532,21316,QPFMBZIOSGYJDE-UHFFFAOYSA-N,167.84,-94.86466974065351,-82.91338215424733,-88.88902594745042,-88.88902594745021
533,21317,UBOXGVDOUJQMTN-UHFFFAOYSA-N,133.4,-83.60918271437812,-71.65789512797194,-77.63353892117503,-77.63353892117489
534,21358,QZYNWJQFTJXIRN-UHFFFAOYSA-N,215.892,43.23533025934775,55.18661784575396,49.21097405255085,49.210974052550284
535,21443,KNKRKFALVUDBJE-UHFFFAOYSA-N,112.98,-85.84272163555353,-73.89143404914732,-79.86707784235043,-79.86707784234986
536,21539,XKEFYDZQGKAQCN-UHFFFAOYSA-N,181.447,50.790817285622474,62.74210487202868,56.76646107882558,56.766461078825216
537,23671,MRUDNSFOFOQZDA-UHFFFAOYSA-M,190.00400000000002,-268.599275860231,-256.64798827382475,-262.62363206702787,-262.6236320670281
538,25364,GXANMBISFKBPEX-ONEGZZNKSA-N,98.145,-37.168957951070375,-27.340213759595592,-32.254585855332984,21.646393226305413
539,26143,TUXYZHVUPGXXQG-UHFFFAOYSA-M,200.01,-202.24239113754854,-190.29110355114236,-196.26674734434545,-196.26674734434494
540,26326,GHICCUXQJBDNRN-UHFFFAOYSA-M,247.0105,-147.24235824599714,-135.29107065959096,-141.26671445279405,-141.26671445279356
541,27863,YNZQCBXDUUGFIX-UHFFFAOYSA-N,237.38299999999998,-289.9938096276989,-261.111008181247,-275.55240890447294,-5.303469085332551
542,29038,GZCGUPFRVQAUEE-BGPJRJDNSA-N,180.15599999999998,-917.5827253276353,-910.4943207120422,-914.0385230198387,-2.840850466812817
543,29047,VFRROHXSMXFLSN-KVTDHHQDSA-L,258.12,-1761.7642191858877,-1756.7658373204108,-1759.2650282531492,-1759.2650282531492
544,29687,ZAQJHHRNXZUBTE-NQXXGFSBSA-N,150.13,-743.7331320161651,-737.5224155724635,-740.6277737943143,-740.6277737943149
545,33085,IJDNQMDRQITEOD-UHFFFAOYSA-N,58.123999999999995,-6.220773530452704,5.73051405595348,-0.24512973724961168,-0.2451297372494585
546,33905,"CGPHZDRCVSLMCF-JZMIEXBBSA-N
",565.318,-2939.148872224384,-2919.0953318086576,-2929.122102016521,-491.09612961251423
547,36135,YTBSYETUWUMLBZ-IUYQGCFVSA-N,120.104,-605.5968913006907,-601.6182304558829,-603.6075608782868,0.741915592844674
548,36159,AEMOLEFTQBMNLQ-YMDCURPLSA-M,193.132,-1094.9127559035703,-1088.4748486917317,-1091.693802297651,-0.6743736406199908
549,41023,DCDRZWPLOLPDAK-UUOKFMHZSA-L,538.173,-138867.8170420371,131760.04168818827,-3553.8876769244216,-1211.6286415098593
550,42488,KSWRTSFNOKOHBE-BIAPBZAGSA-N,237.208,-1049.4413693245408,-1038.57501657208,-1044.0081929483104,236.53893112940338
551,43314,CKAPSXZOOQJIBF-UHFFFAOYSA-N,284.77,40.02435620679712,51.97564379320333,46.00000000000023,46.00000000000009
552,43316,VHHHONWQHHHLTI-UHFFFAOYSA-N,236.72,-55.575643793202254,-43.62435620679606,-49.599999999999156,-49.60000000000006
553,43842,ZRPDXDBGEYHEBJ-UHFFFAOYSA-N,135.119,-672.5502271141397,-661.4378618599956,-666.9940444870676,-72.2771003123298
554,44860,DLRVVLDZNNYCBX-RTPHMHGBSA-N,342.29699999999997,-1588.2105688589622,-1582.5107324648015,-1585.360650661882,-1585.3606506618844
555,45839,BJHIKXHVCXFQLS-OTWZMJIISA-N,180.15599999999998,-917.9531084298427,-908.8676529588582,-913.4103806943505,-913.4103806943491
556,46145,UQPHVQVXLPRNCX-VKHMYHEASA-N,120.104,-608.6222219213479,-598.1443133631223,-603.3832676422351,-43.859976060893544
557,46934,GSDBGCKBBJVPNC-UHFFFAOYSA-N,270.182,-142436.39965801168,140406.3141050904,-1015.0427764606417,417.92269150400534
558,49832,BRGMHAYQAZFZDJ-RTRLPJTCSA-L,299.173,-1734.1738865660259,-1723.0283315894712,-1728.6011090777486,-265.9524984391177
559,59027,CEOCDNVZRAIOQZ-UHFFFAOYSA-N,250.32,39.67984323307195,51.63113081947817,45.65548702627506,45.655487026275146
560,59029,BNIXVQGCZULYKV-UHFFFAOYSA-N,202.28,-74.22015676692938,-62.26886918052319,-68.24451297372629,-68.244512973725
561,59087,OFBQJSOFQDEBGM-UHFFFAOYSA-N,72.1488,3.290200522098174,15.241488108504367,9.26584431530127,9.265844315300697
562,63823,ATUOYWHBWRKTHZ-UHFFFAOYSA-N,44.097,-13.33174758300224,-1.3804599965960245,-7.356103789799133,-7.356103789799482
563,65990,"AAWZDTNXLSGCEK-WYWMIBKRSA-N
",192.167,-1030.5839549633317,-1004.490256100236,-1017.5371055317838,-135.03765326973547
564,66384,"HEBKCHPVOIAQTA-ZXFHETKHSA-N
",152.14600000000002,-781.2587748284841,-773.366207724446,-777.312491276465,-777.3124912764613
565,72126,SMJRBWINMFUUDS-UHFFFAOYSA-M,141.16,-200260.49966347468,199739.5005272196,-260.499568127531,-75.5098567080932
566,72644,PMMYEEVYMWASQN-DMTCNVIQSA-N,131.131,-518.9324843661718,-484.00762230387323,-501.47005333502256,-0.012450489221694094
567,74378,WHUUTDBJXJRKMK-VKHMYHEASA-M,146.123,-694.4895367235271,-689.4010600311748,-691.9452983773509,-691.945298377352
568,74380,RWSOTUBLDIXVET-UHFFFAOYSA-M,33.07,5.589735292447958,17.54102287885416,11.56537908565106,11.56537908565093
569,74381,HXXFSFRBOHSIMQ-GASJEMHNSA-L,258.12,-1756.9177755707312,-1753.3968020905502,-1755.1572888306407,-1755.1572888306362
570,74383,"MSTNYGQPCMXVAQ-RYUDHWBXSA-N
",445.436,-136119.42806007015,134508.4322413649,-805.4979093526281,-72.07550353317981
571,74384,PEDCQBHIVMGVHV-UHFFFAOYSA-N,92.094,-497.5603419170791,-489.8180072398966,-493.68917457848784,-493.68917457848636
572,74392,ODBLHEXUDAPZAU-UHFFFAOYSA-K,189.101,-1157.799283894047,-1153.1225146758882,-1155.4608992849676,-1155.4608992849676
573,74395,AHLPHDHHMVZTML-BYPYZUCNSA-O,133.17,-370.8905377755608,-352.4481600600727,-361.66934891781676,95.80127189108529
574,74408,HSCJRCZFDFQWRP-ABVWGUQPSA-L,564.2869999999999,-3152.650011904909,-3133.37680263448,-3143.0134072696947,-698.8779386650981
